image_path,gender_female,gender_male,imagequality_Average,imagequality_Bad,imagequality_Good,age_15-25,age_25-35,age_35-45,age_45-55,age_55+,weight_normal-healthy,weight_over-weight,weight_slightly-overweight,weight_underweight,carryingbag_Daily/Office/Work Bag,carryingbag_Grocery/Home/Plastic Bag,carryingbag_None,footwear_CantSee,footwear_Fancy,footwear_Normal,emotion_Angry/Serious,emotion_Happy,emotion_Neutral,emotion_Sad,bodypose_Back,bodypose_Front-Frontish,bodypose_Side
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6664.jpg,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6665.jpg,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6666.jpg,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6667.jpg,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6668.jpg,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6669.jpg,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6670.jpg,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6671.jpg,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6672.jpg,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6673.jpg,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6674.jpg,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6675.jpg,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6676.jpg,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6677.jpg,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6678.jpg,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6679.jpg,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6680.jpg,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6681.jpg,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6682.jpg,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6683.jpg,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6684.jpg,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6685.jpg,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6686.jpg,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6687.jpg,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6688.jpg,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6689.jpg,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6690.jpg,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6691.jpg,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6692.jpg,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6693.jpg,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6694.jpg,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6695.jpg,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6696.jpg,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6697.jpg,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6698.jpg,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6699.jpg,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6700.jpg,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6701.jpg,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6702.jpg,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6703.jpg,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6704.jpg,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6705.jpg,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6706.jpg,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6707.jpg,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6708.jpg,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6709.jpg,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6710.jpg,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6711.jpg,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6712.jpg,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6713.jpg,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6714.jpg,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6715.jpg,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6716.jpg,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6717.jpg,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6718.jpg,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6719.jpg,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6720.jpg,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6721.jpg,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6722.jpg,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6723.jpg,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6724.jpg,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6725.jpg,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6726.jpg,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6727.jpg,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6728.jpg,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6729.jpg,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6730.jpg,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6731.jpg,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6732.jpg,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6733.jpg,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6734.jpg,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6735.jpg,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6736.jpg,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6737.jpg,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6738.jpg,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6739.jpg,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6740.jpg,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6741.jpg,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6742.jpg,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6743.jpg,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6744.jpg,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6745.jpg,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6746.jpg,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6747.jpg,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6748.jpg,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6749.jpg,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6750.jpg,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6751.jpg,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6752.jpg,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6753.jpg,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6754.jpg,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6755.jpg,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6756.jpg,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6757.jpg,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6758.jpg,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6759.jpg,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6760.jpg,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6761.jpg,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6762.jpg,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6763.jpg,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6764.jpg,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6765.jpg,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6766.jpg,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6767.jpg,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6768.jpg,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6769.jpg,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6770.jpg,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6771.jpg,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6772.jpg,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6773.jpg,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6774.jpg,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6775.jpg,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6776.jpg,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6777.jpg,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6778.jpg,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6779.jpg,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6780.jpg,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6781.jpg,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6782.jpg,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6783.jpg,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6784.jpg,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6785.jpg,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6786.jpg,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6787.jpg,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6788.jpg,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6789.jpg,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6790.jpg,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6791.jpg,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6792.jpg,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6793.jpg,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6794.jpg,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6795.jpg,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6796.jpg,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6797.jpg,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6798.jpg,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6799.jpg,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6800.jpg,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6801.jpg,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6802.jpg,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6803.jpg,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/6804.jpg,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
